,title,artist,number,duration,t_eps,href,status
595,Sail On Sailor,The Beach Boys,239,3:19,0.0,https://ipleer.fm/song/9761203/The_Beach_Boys_-_Sail_On_Sailor/,Downloaded
596,In My Room,The Beach Boys,270,2:15,0.0,https://ipleer.fm/song/1181826/The_Beach_Boys_-_In_My_Room/,Downloaded
597,Bluebirds Over The Mountain,The Beach Boys,427,2:51,1.0,https://ipleer.fm/song/87363987/The_Beach_Boys_-_Bluebirds_Over_The_Mountain/,Downloaded
598,Wendy,The Beach Boys,479,2:19,0.0,https://ipleer.fm/song/55202256/The_Beach_Boys_-_Wendy/,Downloaded
599,Surfin' Safari,The Beach Boys,838,2:09,0.0,https://ipleer.fm/song/108182775/The_Beach_Boys_-_Surfin_Safari/,Downloaded
600,Kokomo (From The Cocktail Soundtrack),The Beach Boys,974,3:38,,https://ipleer.fm/search/q/The+Beach+Boys+Kokomo+From+The+Cocktail+Soundtrack/,No_correct_songs_found
601,Do You Want To Know A Secret,The Beatles,302,1:59,0.0,https://ipleer.fm/song/1869965/The_Beatles_-_Do_You_Want_To_Know_A_Secret/,Downloaded
602,Come Together,The Beatles,473,4:20,0.0,https://ipleer.fm/song/104649454/The_Beatles_-_Come_Together/,Downloaded
603,Eight Days A Week,The Beatles,727,2:44,0.0,https://ipleer.fm/song/1870545/The_Beatles_-_Eight_Days_A_Week/,Downloaded
604,I Saw Her Standing There,The Beatles,853,2:56,0.0,https://ipleer.fm/song/1868599/The_Beatles_-_I_Saw_Her_Standing_There/,Downloaded
605,Hard Days Night,The Beatles,1142,2:33,0.0,https://ipleer.fm/song/9861286/Beatles_-_The_Beatles-A_Hard_Days_Night-Rev/,Downloaded
606,She's A Woman,The Beatles,1193,2:55,,https://ipleer.fm/search/q/The+Beatles+Shes+A+Woman/,No_correct_songs_found
607,I Don't Want To Spoil The Party,The Beatles,1213,2:36,,https://ipleer.fm/search/q/The+Beatles+I+Dont+Want+To+Spoil+The+Party/,No_correct_songs_found
608,Help!,The Beatles,1244,2:20,1.0,https://ipleer.fm/song/1181896/The_Beatles_-_Help/,Downloaded
609,"Ob-La-Di, Ob-La-Da",The Beatles',1107,3:09,,"https://ipleer.fm/search/q/The+Beatles+Ob-La-Di,+Ob-La-Da/",No_correct_songs_found
610,Cry Like A Baby,The Box Tops,935,2:35,1.0,https://ipleer.fm/song/200946/The_Box_Tops_-_Cry_Like_A_Baby/,Downloaded
611,Dial My Heart,The Boys,78,4:25,2.0,https://ipleer.fm/song/64914631/The_Boys_-_Dial_My_Heart/,Downloaded
612,Kind Of A Drag,The Buckinghams,369,2:10,0.0,https://ipleer.fm/song/25698078/The_Buckinghams_-_12-Kind_of_a_Drag_1967-Kind_Of_A_Drag/,Downloaded
613,Eight Miles High,The Byrds,111,3:35,0.0,https://ipleer.fm/song/62537523/The_Byrds_-_Eight_Miles_High/,Downloaded
614,Goin' Back,The Byrds,1033,3:28,0.0,https://ipleer.fm/song/59516080/The_Byrds_-_Goin_Back/,Downloaded
615,"Liar, Liar",The Castaways,848,1:55,1.0,https://ipleer.fm/song/5874106/The_Castaways_-_Liar_Liar/,Downloaded
616,He's So Fine,The Chiffons,1292,1:56,0.0,https://ipleer.fm/song/30073098/The_Chiffons_-_He_s_So_Fine/,Downloaded
617,Easy,The Commodores,341,4:24,0.0,https://ipleer.fm/song/290906/The_Commodores_-_Easy/,Downloaded
618,Nightshift,The Commodores,992,4:25,0.0,https://ipleer.fm/song/11748392/The_Commodores_-_Nightshift/,Downloaded
619,Three Times A Lady,The Commodores,1201,3:40,,,List_page_not_found
620,Do You Love Me,The Contours,66,2:54,0.0,https://ipleer.fm/song/9332850/The_Contours_-_Do_You_Love_Me/,Downloaded
621,Silver Threads And Golden Needles,The Cowsills,474,3:01,0.0,https://ipleer.fm/song/63550767/The_Cowsills_-_Silver_Threads_And_Golden_Needles/,Downloaded
622,Hair,The Cowsills,770,3:32,0.0,https://ipleer.fm/song/42081411/The_Cowsills_-_Hair/,Downloaded
623,He's A Rebel,The Crystals,404,2:37,5.0,https://ipleer.fm/search/q/The+Crystals+Hes+A+Rebel/,No_correct_songs_found
624,There's No Other (Like My Baby),The Crystals,1094,2:23,5.0,https://ipleer.fm/search/q/The+Crystals+Theres+No+Other+Like+My+Baby/,No_correct_songs_found
625,Just Like Heaven,The Cure,359,3:32,0.0,https://ipleer.fm/song/307465/The_Cure_-_Just_Like_Heaven/,Downloaded
626,Echoes Of Love,The Doobie Brothers,1200,2:59,1.0,https://ipleer.fm/song/82090879/The_Doobie_Brothers_-_Echoes_Of_Love/,Downloaded
627,Riders On The Storm,The Doors,945,7:11,,,List_page_not_found
628,Hey You! Get Off My Mountain,The Dramatics,1020,3:31,0.0,https://ipleer.fm/song/95779052/The_Dramatics_-_Hey_You_Get_Off_My_Mountain/,Downloaded
629,On Broadway,The Drifters,461,3:00,0.0,https://ipleer.fm/song/86546127/The_Drifters_-_On_Broadway_VA-Atlantic_Rhythm_Blues_1947-1974/,Downloaded
630,Already Gone,The Eagles,209,4:16,0.0,https://ipleer.fm/song/24199415/The_Eagles_-_Already_Gone/,Downloaded
631,Walk Right Back,The Everly Brothers,153,2:19,0.0,https://ipleer.fm/song/101520723/The_Everly_Brothers_-_Walk_Right_Back/,Downloaded
632,Bird Dog,The Everly Brothers,322,2:17,0.0,https://ipleer.fm/song/38356864/The_Everly_Brothers_-_Bird_-_Dog/,Downloaded
633,On The Wings Of A Nightingale,The Everly Brothers,809,2:36,1.0,https://ipleer.fm/song/34753131/The_Everly_Brothers_-_On_The_Wings_Of_A_Nightingale_1984/,Downloaded
634,Ebony Eyes,The Everly Brothers,1116,3:06,0.0,https://ipleer.fm/song/79019095/Various_-_The_Everly_Brothers_Ebony_Eyes/,Downloaded
635,That's Old Fashioned (That's The Way Love Should Be),The Everly Brothers,1248,2:22,0.0,https://ipleer.fm/song/97386037/The_Everly_Brothers_-_That_s_Old_Fashioned_That_s_The_Way_Love_Should_Be/,Downloaded
636,Tuff Enuff,The Fabulous Thunderbirds,1062,3:23,,,List_page_not_found
637,I Found A Love,The Falcons,580,2:59,1.0,https://ipleer.fm/song/86234453/The_Falcons_-_I_Found_A_Love_https/,Downloaded
638,Where Do You Wanna Go,The Fifth Dimension,330,2:25,,,List_page_not_found
639,Sugar Shack,The Fireballs,674,2:04,0.0,https://ipleer.fm/song/47366049/Jimmy_Gilmer_The_Fireballs_-_Sugar_Shack/,Downloaded
640,Sugar Magnolia,The Greatful Dead,1034,3:19,,https://ipleer.fm/search/q/The+Greatful+Dead+Sugar+Magnolia/,No_correct_songs_found
641,Long Dark Road,The Hollies,290,4:21,4.0,https://ipleer.fm/search/q/The+Hollies+Long+Dark+Road/,No_correct_songs_found
642,Carrie-Anne,The Hollies,477,2:55,0.0,https://ipleer.fm/song/15876434/The_Hollies_-_Carrie-Anne/,Downloaded
643,It's Your Thing,The Isley Brothers,391,3:38,0.0,https://ipleer.fm/song/36660351/The_Isley_Brothers_-_It_s_Your_Thing/,Downloaded
644,Just Can't Wait,The J. Geils Band,21,3:28,4.0,https://ipleer.fm/search/q/The+J.+Geils+Band+Just+Cant+Wait/,No_correct_songs_found
645,Looking For A Love,The J. Geils Band,662,3:48,2.0,https://ipleer.fm/song/64831856/The_J._Geils_Band_-_Looking_For_A_Love/,Downloaded
646,Must Of Got Lost,The J. Geils Band,1069,3:01,3.0,https://ipleer.fm/search/q/The+J.+Geils+Band+Must+Of+Got+Lost/,No_correct_songs_found
647,Dancing Machine,The Jacksons,985,2:38,0.0,https://ipleer.fm/song/69721208/The_Jacksons_-_Dancing_Machine/,Downloaded
648,I Want You Back,The Jacksons,1178,2:60,1.0,https://ipleer.fm/song/1207546/The_Jacksons_-_I_Want_You_Back/,Downloaded
649,Heaven's Just A Sin Away,The Kendalls,671,2:25,1.0,https://ipleer.fm/song/99793557/The_Kendalls_-_Heaven_s_Just_A_Sin_Away/,Downloaded
650,Better Things,The Kinks,443,3:06,2.0,https://ipleer.fm/song/110946710/The_Kinks_-_Better_Things_OST_Grown_Ups_2010/,Downloaded
651,Till The End Of The Day,The Kinks,904,2:37,3.0,https://ipleer.fm/search/q/The+Kinks+Till+The+End+Of+The+Day/,No_correct_songs_found
652,There She Goes,The Las,1289,2:43,0.0,https://ipleer.fm/song/76608790/The_Las_-_There_She_Goes_OST_Lovushka_dlya_roditelej/,Downloaded
653,Look-Ka Py Py,The Meters,1096,3:16,0.0,https://ipleer.fm/song/25843083/The_Meters_-_Look-Ka_Py_Py_The_Phuncky_Feel_One/,Downloaded
654,"Baby, Baby Don't Cry",The Miracles,481,3:59,0.0,https://ipleer.fm/song/48679664/Smokey_Robinson_The_Miracles_-_Baby_Baby_Don_t_Cry/,Downloaded
655,I Don't Blame You At All,The Miracles,582,3:12,4.0,https://ipleer.fm/search/q/The+Miracles+I+Dont+Blame+You+At+All/,No_correct_songs_found
656,I Second That Emotion,The Miracles,946,2:48,0.0,https://ipleer.fm/song/1096574/Smokey_Robinson_The_Miracles_-_I_Second_That_Emotion/,Downloaded
657,Mighty Good Lovin',The Miracles,1134,2:38,1.0,https://ipleer.fm/song/99550724/The_Miracles_-_Mighty_Good_Lovin/,Downloaded
658,Walk Right In,The Moments,554,2:19,10.0,https://ipleer.fm/search/q/The+Moments+Walk+Right+In/,No_correct_songs_found
659,Little Bit O' Soul,The Music Explosion,467,2:23,1.0,https://ipleer.fm/song/40743476/The_Music_Explosion_-_Little_Bit_O_Soul/,Downloaded
660,The People In Me,The Music Machine,643,2:52,1.0,https://ipleer.fm/song/64655297/The_Music_Machine_-_07_-_The_People_In_Me_Different_Mono_Version/,Downloaded
661,Tell It Like It Is,The Neville Brothers,691,4:27,1.0,https://ipleer.fm/song/108700764/The_Neville_Brothers_-_Tell_It_Like_It_Is/,Downloaded
662,Love Train,The O'Jays,202,2:60,,https://ipleer.fm/search/q/The+OJays+Love+Train/,No_correct_songs_found
663,One Bad Apple,The Osmonds,432,2:46,0.0,https://ipleer.fm/song/71463151/The_Osmonds_-_One_Bad_Apple/,Downloaded
664,Jump (for My Love),The Pointer Sisters,448,4:02,,https://ipleer.fm/search/q/The+Pointer+Sisters+Jump+for+My+Love/,No_correct_songs_found
665,Spirits In The Material World,The Police,148,2:59,0.0,https://ipleer.fm/song/783642/The_Police_-_Spirits_In_The_Material_World/,Downloaded
666,Every Little Thing She Does Is Magic,The Police,293,4:21,0.0,https://ipleer.fm/song/1877864/The_Police_-_Every_Little_Thing_She_Does_Is_Magic_-_The_Police_-_Every_Little_Thing_She_Does_Is_Magi/,Downloaded
667,Some Like It Hot,The Power Station,44,5:06,0.0,https://ipleer.fm/song/109145842/The_Power_Station_-_Some_Like_It_Hot_7_Edit_2005_Remastered_Version/,Downloaded
668,People Got To Be Free,The Rascals,191,3:02,0.0,https://ipleer.fm/song/86761184/The_Rascals_-_People_Got_To_Be_Free/,Downloaded
669,Someone,The Rembrandts,414,3:51,0.0,https://ipleer.fm/song/46789745/The_Rembrandts_-_Someone/,Downloaded
670,Unchained Melody,The Righteous Brothers,587,3:38,0.0,https://ipleer.fm/song/4993666/The_Righteous_Brothers_-_Unchained_Melody/,Downloaded
671,Soul And Inspiration,The Righteous Brothers,785,3:09,1.0,https://ipleer.fm/song/28562574/The_Righteous_Brothers_-_You_re_My_Soul_And_Inspiration/,Downloaded
672,The Best Disco In Town,The Ritchie Family,925,3:14,,,List_page_not_found
673,Smoking Gun,The Robert Cray Band,55,4:01,1.0,https://ipleer.fm/song/1226619/The_Robert_Cray_Band_-_Smoking_Gun/,Downloaded
674,Tumbling Dice,The Rolling Stones,130,3:48,1.0,https://ipleer.fm/song/88182083/The_Rolling_Stones_1972_-_Tumbling_Dice_RS_500_424/,Downloaded
675,Honky Tonk Women,The Rolling Stones,229,3:02,1.0,https://ipleer.fm/song/110445239/The_Rolling_Stones_-_Honky_Tonk_Women/,Downloaded
676,"Have You Seen Your Mother, Baby, Standing In The Shadow?",The Rolling Stones,244,2:34,0.0,https://ipleer.fm/song/110173577/The_Rolling_Stones_-_Have_You_Seen_Your_Mother_Baby_Standing_In_The_Shadow/,Downloaded
677,Doo Doo Doo Doo Doo,The Rolling Stones,345,3:28,0.0,https://ipleer.fm/song/23977469/The_Rolling_Stones_-_Doo_Doo_Doo_Doo_Doo_Heartbreaker/,Downloaded
678,Going To A Go-Go,The Rolling Stones,512,3:23,,https://ipleer.fm/search/q/The+Rolling+Stones+Going+To+A+Go-Go/,No_correct_songs_found
679,Miss You,The Rolling Stones,958,4:49,1.0,https://ipleer.fm/song/80374118/The_Rolling_Stones_-_Miss_You/,Downloaded
680,Be My Baby,The Ronettes,120,2:39,0.0,https://ipleer.fm/song/1868736/The_Ronettes_-_Be_My_Baby/,Downloaded
681,Will You Love Me Tomorrow,The Shirelles,1239,2:44,0.0,https://ipleer.fm/song/1230150/The_Shirelles_-_Will_You_Love_Me_Tomorrow/,Downloaded
682,Hello Hello,The Sopwith Camel,964,2:25,0.0,https://ipleer.fm/song/38367765/The_Sopwith_Camel_-_Hello_Hello/,Downloaded
683,I'll Take You There,The Staple Singers,46,3:15,,https://ipleer.fm/search/q/The+Staple+Singers+Ill+Take+You+There/,No_correct_songs_found
684,City In The Sky,The Staple Singers,497,3:44,0.0,https://ipleer.fm/song/102667706/The_Staple_Singers_-_City_In_The_Sky/,Downloaded
685,Wheels,The String-A-Longs,147,2:04,0.0,https://ipleer.fm/song/95692241/The_String-A-Longs_-_Wheels_Pesnya_iz_m_f_Nu_pogodi/,Downloaded
686,Floy Joy,The Supremes,320,2:35,4.0,https://ipleer.fm/search/q/The+Supremes+Floy+Joy/,No_correct_songs_found
687,Stoned Love,The Supremes,649,3:02,1.0,https://ipleer.fm/song/48651136/The_Supremes_-_Stoned_Love/,Downloaded
688,Ain't Too Proud To Beg,The Temptations,468,2:34,0.0,https://ipleer.fm/song/89847188/The_Temptations_-_Ain_t_Too_Proud_To_Beg_OST_The_Sopranos_2_Se_13_Ep/,Downloaded
689,I Wish It Would Rain,The Temptations,900,2:54,0.0,https://ipleer.fm/song/18860743/The_Temptations_-_I_Wish_It_Would_Rain/,Downloaded
690,Disco Inferno,The Trammps,546,3:37,0.0,https://ipleer.fm/song/8420788/The_Trammps_-_Disco_Inferno/,Downloaded
691,Happy Together,The Turtles,1290,2:55,0.0,https://ipleer.fm/song/1239101/The_Turtles_-_Happy_Together/,Downloaded
692,Perfidia,The Ventures,926,2:06,0.0,https://ipleer.fm/song/32762558/The_Ventures_-_Perfidia/,Downloaded
693,It's Raining Men,The Weather Girls,651,3:29,,https://ipleer.fm/search/q/The+Weather+Girls+Its+Raining+Men/,No_correct_songs_found
694,Pinball Wizard,The Who,421,3:01,0.0,https://ipleer.fm/song/1332927/The_Who_-_Pinball_Wizard/,Downloaded
695,Happy Jack,The Who,891,2:12,0.0,https://ipleer.fm/song/16656256/The_Who_-_Happy_Jack/,Downloaded
696,Heart Full of Soul,The Yardbirds,579,2:29,1.0,https://ipleer.fm/song/1244114/The_Yardbirds_-_Heart_Full_of_Soul/,Downloaded
697,Shapes Of Things,The Yardbirds,990,2:25,0.0,https://ipleer.fm/song/64156212/The_Yardbirds_-_Shapes_Of_Things/,Downloaded
698,Get Together,The Youngbloods,72,4:37,0.0,https://ipleer.fm/song/1875592/The_Youngbloods_-_Get_Together/,Downloaded
699,Ma belle amie,The tee set,109,3:17,,https://ipleer.fm/search/q/The+tee+set+Ma+belle+amie/,No_correct_songs_found
700,Don't Leave Me This Way,Thelma Houston,1086,3:42,7.0,https://ipleer.fm/search/q/Thelma+Houston+Dont+Leave+Me+This+Way/,No_correct_songs_found
701,What's Love Got To Do With It,Tina Turner,150,3:49,1.0,https://ipleer.fm/song/36465694/What_s_Love_Got_To_Do_With_It_with_Lyrics_-_Tina_Turner/,Downloaded
702,The Best,Tina Turner,348,5:29,0.0,https://ipleer.fm/song/1257621/Tina_Turner_-_The_Best/,Downloaded
703,Private Dancer,Tina Turner,524,7:14,0.0,https://ipleer.fm/song/30805446/Tina_Turner_-_Private_Dancer/,Downloaded
704,We Don t Need Another Hero (Thunderdome),Tina Turner,1031,4:16,0.0,https://ipleer.fm/song/3005936/Tina_Turner_-_We_Don_t_Need_Another_Hero_Thunderdome/,Downloaded
705,What You See Is What You Get,Tina Turner,1104,4:27,0.0,https://ipleer.fm/song/20628732/Tina_Turner_-_What_You_Get_Is_What_You_See/,Downloaded
706,A Dream Goes On Forever,Todd Rundgren,895,2:59,0.0,https://ipleer.fm/song/94037819/Todd_Rundgren_-_A_Dream_Goes_On_Forever/,Downloaded
707,Can We Still Be Friends,Todd Rundgren,1076,3:36,0.0,https://ipleer.fm/song/1261622/Todd_Rundgren_-_Can_We_Still_Be_Friends/,Downloaded
708,I Love,Tom D Hall,606,2:06,,https://ipleer.fm/search/q/Tom+D+Hall+I+Love/,No_correct_songs_found
709,She's A Lady,Tom Jones,210,2:30,,https://ipleer.fm/search/q/Tom+Jones+Shes+A+Lady/,No_correct_songs_found
710,The Year That Clayton Delaney Died,Tom T. Hall,1194,2:45,3.0,https://ipleer.fm/song/37477640/Tom_T._Hall_-_The_Year_That_Clayton_Delaney_Died/,Downloaded
711,Crystal Blue Persuasion,Tommy James,528,4:05,0.0,https://ipleer.fm/song/88844682/Tommy_James_and_the_Shondells_-_Crystal_Blue_Persuasion/,Downloaded
712,Mony Mony,Tommy James,928,2:55,1.0,https://ipleer.fm/song/1267371/Tommy_James_The_Shondells_-_Mony_Mony/,Downloaded
713,This House,Tracie Spencer,530,5:07,,,List_page_not_found
714,Baby Can I Hold You,Tracy Chapman,747,3:14,0.0,https://ipleer.fm/song/1274661/Tracy_Chapman_-_Baby_Can_I_Hold_You/,Downloaded
715,Golden Earring,Twilight Zone,170,4:40,0.0,https://ipleer.fm/song/551348/Golden_Earring_-_Twilight_Zone/,Downloaded
716,With Or Without You,U2,681,4:56,0.0,https://ipleer.fm/song/1288632/U2_-_With_Or_Without_You/,Downloaded
717,Red Red Wine,UB40,83,5:21,0.0,https://ipleer.fm/song/13321604/UB40_-_Red_Red_Wine/,Downloaded
718,The Way You Do The Things You Do,UB40,139,3:03,0.0,https://ipleer.fm/song/81500366/UB40_-_The_Way_You_Do_the_Things_You_Do/,Downloaded
719,Deeper Shade Of Soul,Urban Dance Squad,339,4:34,1.0,https://ipleer.fm/song/1295779/Urban_Dance_Squad_-_Deeper_Shade_Of_Soul/,Downloaded
720,When It's Love,Van Halen,1281,5:22,0.0,https://ipleer.fm/song/57746436/Van_Halen_-_When_It_s_Love/,Downloaded
721,In The Navy,Village People,306,3:46,0.0,https://ipleer.fm/song/2145658/Village_People_-_In_The_Navy/,Downloaded
722,Dance Hall Days,Wang Chung,886,4:00,0.0,https://ipleer.fm/song/109959229/Wang_Chung_-_Dance_Hall_Days_-_Wang_Chung/,Downloaded
723,Theme From The Dukes Of Hazzard,Waylon Jennings,802,2:09,1.0,https://ipleer.fm/song/1964820/Waylon_Jennings_-_Theme_From_The_Dukes_Of_Hazzard_Good_Ol_Boys/,Downloaded
724,Are You Sure Hank Done It This Way,Waylon Jennings,1139,2:56,0.0,https://ipleer.fm/song/1321806/Waylon_Jennings_-_Are_You_Sure_Hank_Done_It_This_Way/,Downloaded
725,Last Kiss,Wednesday,263,2:36,1.0,https://ipleer.fm/song/55262722/Wednesdays_-_Last_Kiss/,Downloaded
726,Wake Me Up Before You Go-Go,Wham!,542,3:54,0.0,https://ipleer.fm/song/25673421/Wham_-_Wake_Me_Up_Before_You_Go-Go/,Downloaded
727,Here I Go Again,Whitesnake,300,4:38,1.0,https://ipleer.fm/song/2554211/Whitesnake_-_Here_I_Go_Again/,Downloaded
728,Play That Funky Music,Wild Cherry,1014,3:19,0.0,https://ipleer.fm/song/1328724/Wild_Cherry_-_Play_That_Funky_Music/,Downloaded
729,20-75,Willie Mitchell,1247,2:17,,https://ipleer.fm/search/q/Willie+Mitchell+20-75/,No_correct_songs_found
730,Hold On,Wilson Phillips,385,3:41,,,List_page_not_found
731,Don't Knock My Love - Pt. 1,Wilson Pickett,677,2:25,1.0,https://ipleer.fm/song/92978292/Wilson_Pickett_-_Don_t_Knock_My_Love_Pt._1_VA-Atlantic_Rhythm_Blues_1947-1974/,Downloaded
732,I Found A True Love,Wilson Pickett,943,2:26,1.0,https://ipleer.fm/song/27582792/Wilson_Pickett_-_I_Found_A_True_Love/,Downloaded
733,In The Midnight Hour,Wilson Pickett,1018,2:39,0.0,https://ipleer.fm/song/1331055/Wilson_Pickett_-_In_The_Midnight_Hour/,Downloaded
734,Soul Dance Number 3,Wilson Pickett,1021,2:40,,https://ipleer.fm/search/q/Wilson+Pickett+Soul+Dance+Number+3/,No_correct_songs_found
735,I'm In Love,Wilson Pickett,1221,2:33,,https://ipleer.fm/search/q/Wilson+Pickett+Im+In+Love/,No_correct_songs_found
736,Situation,Yaz,594,5:47,1.0,https://ipleer.fm/song/56816094/Yaz_-_Situation/,Downloaded
737,Bust A Move,Young MC,1106,4:25,0.0,https://ipleer.fm/song/2409061/Young_MC_-_Bust_A_Move/,Downloaded
738,La Grange,ZZ Top,140,3:54,0.0,https://ipleer.fm/song/1355936/ZZ_Top_-_La_Grange/,Downloaded
