,title,artist,number,duration,t_eps,href,ds,wav,npz,chords
918,no_reply,the_beatles,401,02:18,0.0,,chordlab,not tried,not tried,not tried
919,mr._moonlight,the_beatles,406,02:37,0.0,,chordlab,not tried,not tried,not tried
920,i_dont_want_to_spoil_the_party,the_beatles,412,02:36,1.0,,chordlab,not tried,not tried,not tried
921,babys_in_black,the_beatles,403,02:08,0.0,,chordlab,not tried,not tried,not tried
922,kansas_city-_hey_hey_hey_hey,the_beatles,407,02:33,0.0,https://mp3co.ooo/s/the%20beatles%20kansas%20city-%20hey%20hey%20hey%20hey/,chordlab,not tried,not tried,not tried
923,every_little_thing,the_beatles,411,02:05,0.0,,chordlab,not tried,not tried,not tried
924,what_youre_doing,the_beatles,413,02:35,0.0,,chordlab,not tried,not tried,not tried
925,im_a_loser,the_beatles,402,02:34,0.0,,chordlab,not tried,not tried,not tried
926,ill_follow_the_sun,the_beatles,405,01:51,0.0,,chordlab,not tried,not tried,not tried
927,words_of_love,the_beatles,409,02:15,0.0,,chordlab,not tried,not tried,not tried
928,eight_days_a_week,the_beatles,408,02:45,0.0,,chordlab,not tried,not tried,not tried
929,honey_dont,the_beatles,410,03:00,0.0,,chordlab,not tried,not tried,not tried
930,youre_going_to_lose_that_girl,the_beatles,506,02:20,-1.0,,chordlab,not tried,not tried,not tried
931,ticket_to_ride,the_beatles,507,03:12,0.0,,chordlab,not tried,not tried,not tried
932,act_naturally,the_beatles,508,02:33,0.0,,chordlab,not tried,not tried,not tried
933,ive_just_seen_a_face,the_beatles,512,02:07,0.0,,chordlab,not tried,not tried,not tried
934,help!,the_beatles,501,02:21,0.0,,chordlab,not tried,not tried,not tried
935,i_need_you,the_beatles,504,02:32,0.0,,chordlab,not tried,not tried,not tried
936,another_girl,the_beatles,505,02:08,0.0,,chordlab,not tried,not tried,not tried
937,its_only_love,the_beatles,509,01:59,0.0,,chordlab,not tried,not tried,not tried
938,yesterday,the_beatles,513,02:07,0.0,,chordlab,not tried,not tried,not tried
939,tell_me_what_you_see,the_beatles,511,02:40,0.0,,chordlab,not tried,not tried,not tried
940,the_night_before,the_beatles,502,02:37,0.0,,chordlab,not tried,not tried,not tried
941,dizzy_miss_lizzy,the_beatles,514,02:54,0.0,,chordlab,not tried,not tried,not tried
942,you_like_me_too_much,the_beatles,510,02:39,0.0,,chordlab,not tried,not tried,not tried
943,youve_got_to_hide_your_love_away,the_beatles,503,02:11,0.0,,chordlab,not tried,not tried,not tried
944,fixing_a_hole,the_beatles,805,02:37,0.0,,chordlab,not tried,not tried,not tried
945,a_day_in_the_life,the_beatles,813,05:34,0.0,,chordlab,not tried,not tried,not tried
946,being_for_the_benefit_of_mr._kite!,the_beatles,807,02:37,0.0,,chordlab,not tried,not tried,not tried
947,good_morning_good_morning,the_beatles,811,02:41,0.0,,chordlab,not tried,not tried,not tried
948,getting_better,the_beatles,804,02:48,0.0,,chordlab,not tried,not tried,not tried
949,lucy_in_the_sky_with_diamonds,the_beatles,803,03:28,0.0,,chordlab,not tried,not tried,not tried
950,when_im_sixty-four,the_beatles,809,02:38,0.0,https://ru123.iplayer.info/song/25344008/The_Beatles_-_When_I_m_Sixty-Four_instrumental/,chordlab,not tried,not tried,not tried
951,within_you_without_you,the_beatles,808,05:05,0.0,,chordlab,not tried,not tried,not tried
952,with_a_little_help_from_my_friends,the_beatles,802,02:44,0.0,,chordlab,not tried,not tried,not tried
953,sgt._peppers_lonely_hearts_club_band,the_beatles,801,02:02,0.0,,chordlab,not tried,not tried,not tried
954,shes_leaving_home,the_beatles,806,03:35,0.0,,chordlab,not tried,not tried,not tried
955,lovely_rita,the_beatles,810,02:42,0.0,,chordlab,not tried,not tried,not tried
956,sgt._peppers_lonely_hearts_club_band_reprise,the_beatles,812,01:19,0.0,,chordlab,not tried,not tried,not tried
957,chains,the_beatles,104,02:26,0.0,,chordlab,not tried,not tried,not tried
958,theres_a_place,the_beatles,113,01:53,1.0,https://mp3co.ooo/s/the%20beatles%20theres%20a%20place/,chordlab,not tried,not tried,not tried
959,a_taste_of_honey,the_beatles,112,02:05,0.0,,chordlab,not tried,not tried,not tried
960,misery,the_beatles,102,01:50,0.0,,chordlab,not tried,not tried,not tried
961,twist_and_shout,the_beatles,114,02:33,0.0,,chordlab,not tried,not tried,not tried
962,love_me_do,the_beatles,108,02:23,0.0,,chordlab,not tried,not tried,not tried
963,do_you_want_to_know_a_secret,the_beatles,111,01:59,0.0,,chordlab,not tried,not tried,not tried
964,anna_go_to_him,the_beatles,103,02:58,0.0,,chordlab,not tried,not tried,not tried
965,please_please_me,the_beatles,107,02:03,0.0,,chordlab,not tried,not tried,not tried
966,p._s._i_love_you,the_beatles,109,02:06,0.0,,chordlab,not tried,not tried,not tried
967,i_saw_her_standing_there,the_beatles,101,02:56,0.0,,chordlab,not tried,not tried,not tried
968,boys,the_beatles,105,02:28,0.0,,chordlab,not tried,not tried,not tried
969,ask_me_why,the_beatles,106,02:28,0.0,,chordlab,not tried,not tried,not tried
970,baby_its_you,the_beatles,110,02:38,0.0,,chordlab,not tried,not tried,not tried
971,all_ive_got_to_do,the_beatles,202,02:05,0.0,,chordlab,not tried,not tried,not tried
972,devil_in_her_heart,the_beatles,212,02:28,0.0,,chordlab,not tried,not tried,not tried
973,money,the_beatles,214,02:47,0.0,,chordlab,not tried,not tried,not tried
974,roll_over_beethoven,the_beatles,208,02:48,0.0,,chordlab,not tried,not tried,not tried
975,till_there_was_you,the_beatles,206,02:17,0.0,,chordlab,not tried,not tried,not tried
976,little_child,the_beatles,205,01:48,0.0,,chordlab,not tried,not tried,not tried
977,dont_bother_me,the_beatles,204,02:29,0.0,,chordlab,not tried,not tried,not tried
978,all_my_loving,the_beatles,203,02:10,0.0,,chordlab,not tried,not tried,not tried
979,not_a_second_time,the_beatles,213,02:08,0.0,,chordlab,not tried,not tried,not tried
980,you_really_got_a_hold_on_me,the_beatles,210,03:03,0.0,,chordlab,not tried,not tried,not tried
981,i_wanna_be_your_man,the_beatles,211,01:59,0.0,,chordlab,not tried,not tried,not tried
982,please_mister_postman,the_beatles,207,02:37,0.0,,chordlab,not tried,not tried,not tried
983,hold_me_tight,the_beatles,209,02:33,0.0,,chordlab,not tried,not tried,not tried
984,it_wont_be_long,the_beatles,201,02:14,1.0,,chordlab,not tried,not tried,not tried
985,her_majesty,the_beatles,1117,00:23,0.0,,chordlab,not tried,not tried,not tried
986,i_want_you,the_beatles,1106,07:47,0.0,,chordlab,not tried,not tried,not tried
987,sun_king,the_beatles,1110,02:26,0.0,,chordlab,not tried,not tried,not tried
988,here_comes_the_sun,the_beatles,1107,03:06,0.0,,chordlab,not tried,not tried,not tried
989,oh!_darling,the_beatles,1104,03:27,0.0,,chordlab,not tried,not tried,not tried
990,maxwells_silver_hammer,the_beatles,1103,03:27,0.0,,chordlab,not tried,not tried,not tried
991,carry_that_weight,the_beatles,1115,01:37,0.0,,chordlab,not tried,not tried,not tried
992,mean_mr_mustard,the_beatles,1111,01:06,0.0,,chordlab,not tried,not tried,not tried
993,because,the_beatles,1108,02:46,0.0,,chordlab,not tried,not tried,not tried
994,the_end,the_beatles,1116,02:20,0.0,,chordlab,not tried,not tried,not tried
995,something,the_beatles,1102,03:03,0.0,,chordlab,not tried,not tried,not tried
996,golden_slumbers,the_beatles,1114,01:32,0.0,,chordlab,not tried,not tried,not tried
997,octopuss_garden,the_beatles,1105,02:51,-1.0,,chordlab,not tried,not tried,not tried
998,you_never_give_me_your_money,the_beatles,1109,04:02,0.0,,chordlab,not tried,not tried,not tried
999,come_together,the_beatles,1101,04:21,0.0,,chordlab,not tried,not tried,not tried
1000,she_came_in_through_the_bathroom_window,the_beatles,1113,01:58,0.0,,chordlab,not tried,not tried,not tried
1001,polythene_pam,the_beatles,1112,01:13,0.0,,chordlab,not tried,not tried,not tried
1002,youre_my_best_friend,queen,106,02:52,0.0,,chordlab,not tried,not tried,not tried
1003,crazy_little_thing_called_love,queen,109,02:44,0.0,,chordlab,not tried,not tried,not tried
1004,good_old-fashioned_lover_boy,queen,112,02:56,1.0,,chordlab,not tried,not tried,not tried
1005,fat_bottomed_girls,queen,104,03:25,0.0,,chordlab,not tried,not tried,not tried
1006,bicycle_race,queen,105,03:04,0.0,,chordlab,not tried,not tried,not tried
1007,we_are_the_champions,queen,117,03:01,0.0,,chordlab,not tried,not tried,not tried
1008,we_will_rock_you,queen,116,02:03,0.0,,chordlab,not tried,not tried,not tried
1009,another_one_bites_the_dust,queen,102,03:37,0.0,,chordlab,not tried,not tried,not tried
1010,bohemian_rhapsody,queen,101,05:58,0.0,,chordlab,not tried,not tried,not tried
1011,seven_seas_of_rhye,queen,115,02:50,0.0,,chordlab,not tried,not tried,not tried
1012,play_the_game,queen,113,03:33,0.0,,chordlab,not tried,not tried,not tried
1013,save_me,queen,108,03:49,0.0,,chordlab,not tried,not tried,not tried
1014,somebody_to_love,queen,110,04:58,0.0,,chordlab,not tried,not tried,not tried
1015,dont_stop_me_now,queen,107,03:32,2.0,,chordlab,not tried,not tried,not tried
1016,who_wants_to_live_forever,queen,209,04:57,0.0,,chordlab,not tried,not tried,not tried
1017,hammer_to_fall,queen,214,03:41,0.0,,chordlab,not tried,not tried,not tried
1018,i_want_it_all,queen,204,04:02,0.0,,chordlab,not tried,not tried,not tried
1019,i_want_to_break_free,queen,205,04:19,0.0,,chordlab,not tried,not tried,not tried
1020,friends_will_be_friends,queen,215,04:09,1.0,,chordlab,not tried,not tried,not tried
1021,a_kind_of_magic,queen,201,04:23,0.0,,chordlab,not tried,not tried,not tried
1022,youve_got_a_friend,carol_king,7,05:10,0.0,,chordlab,not tried,not tried,not tried
1023,home_again,carol_king,4,02:29,0.0,,chordlab,not tried,not tried,not tried
1024,so_far_away,carol_king,2,03:56,0.0,,chordlab,not tried,not tried,not tried
1025,way_over_yonder,carol_king,6,04:44,0.0,,chordlab,not tried,not tried,not tried
1026,its_too_late,carol_king,3,03:54,0.0,,chordlab,not tried,not tried,not tried
1027,beautiful,carol_king,5,03:08,-1.0,,chordlab,not tried,not tried,not tried
1028,i_feel_the_earth_move,carol_king,1,02:59,0.0,,chordlab,not tried,not tried,not tried
